  QueueTimes | ServiceTimes | SojournTimes
       0.129 |        1.044 |        1.173
       0.059 |        0.855 |        0.913
       0.673 |        0.928 |        1.601
       0.111 |        0.871 |        0.982
       0.143 |        1.740 |        1.882
       2.056 |        1.926 |        3.983
       2.835 |        1.666 |        4.502
       3.998 |        1.679 |        5.676
       3.926 |        1.745 |        5.672
       3.386 |        1.774 |        5.160
       4.416 |        1.664 |        6.080
       5.102 |        1.719 |        6.821
       5.156 |        1.090 |        6.246
       5.979 |        1.075 |        7.053
       0.058 |        0.812 |        0.870
       0.123 |        0.863 |        0.987
       0.058 |        0.725 |        0.784
       0.127 |        0.941 |        1.068
       0.057 |        0.740 |        0.797
       0.610 |        0.751 |        1.361
       0.127 |        1.238 |        1.364
       1.280 |        1.012 |        2.292
       1.259 |        0.989 |        2.249
       2.042 |        1.078 |        3.120
       2.774 |        0.988 |        3.762
       2.458 |        1.026 |        3.484
       2.714 |        0.999 |        3.712
       1.351 |        1.068 |        2.419
       2.318 |        0.987 |        3.305
       2.954 |        0.987 |        3.941
       3.361 |        0.871 |        4.231
       4.108 |        0.765 |        4.873
       0.066 |        1.057 |        1.123
       0.067 |        0.835 |        0.902
       0.036 |        0.766 |        0.802
       0.057 |        0.765 |        0.823
       0.133 |        0.778 |        0.911
       0.570 |        0.764 |        1.334
       0.090 |        0.951 |        1.041
       0.127 |        1.016 |        1.143
       0.946 |        0.887 |        1.832
       1.185 |        0.861 |        2.045
       1.743 |        0.804 |        2.548
       0.268 |        0.801 |        1.069
       0.528 |        0.809 |        1.337
       0.061 |        0.805 |        0.866
       0.085 |        0.802 |        0.888
       0.129 |        1.048 |        1.177
       1.222 |        0.805 |        2.027
       0.059 |        0.820 |        0.878
       0.107 |        0.825 |        0.932
       0.230 |        0.805 |        1.035
       0.983 |        0.931 |        1.914
       1.410 |        0.806 |        2.216
       1.276 |        0.803 |        2.080
       0.108 |        0.802 |        0.910
       0.128 |        0.959 |        1.086
       0.128 |        1.045 |        1.173
       0.156 |        1.173 |        1.329
       1.140 |        1.343 |        2.483
       0.170 |        1.337 |        1.507
       0.334 |        1.353 |        1.686
       0.149 |        1.409 |        1.559
       0.679 |        1.529 |        2.208
       1.782 |        1.338 |        3.120
       1.415 |        1.333 |        2.748
       1.426 |        1.002 |        2.428
       0.062 |        0.751 |        0.813
       0.720 |        0.797 |        1.517
       0.117 |        1.334 |        1.451
       1.235 |        1.221 |        2.457
       0.944 |        1.215 |        2.159
       1.743 |        1.226 |        2.969
       2.794 |        1.214 |        4.008
       0.135 |        1.263 |        1.399
       0.075 |        1.067 |        1.142
       1.135 |        0.860 |        1.995
       0.126 |        0.993 |        1.119
       0.064 |        1.059 |        1.124
       0.138 |        1.003 |        1.141
       0.125 |        1.165 |        1.290
       1.046 |        0.805 |        1.851
       0.237 |        0.806 |        1.043
       1.145 |        0.787 |        1.932
       0.075 |        0.901 |        0.976
       0.064 |        1.064 |        1.128
       0.108 |        0.892 |        1.000
       0.112 |        1.169 |        1.281
       1.236 |        1.227 |        2.463
       2.361 |        1.124 |        3.484
       3.376 |        1.123 |        4.498
       2.792 |        1.133 |        3.924
       3.350 |        1.192 |        4.542
       4.543 |        1.147 |        5.690
       4.689 |        1.154 |        5.844
       5.249 |        0.797 |        6.046
       0.062 |        0.702 |        0.763
       0.066 |        0.849 |        0.915
       0.056 |        0.769 |        0.824
       0.105 |        0.721 |        0.827
       0.079 |        1.332 |        1.411
       0.496 |        1.005 |        1.501
       0.512 |        0.987 |        1.499
       1.550 |        0.997 |        2.548
       0.126 |        1.112 |        1.238
       1.015 |        1.063 |        2.078
       1.517 |        1.126 |        2.643
       0.910 |        1.167 |        2.077
       2.079 |        1.058 |        3.138
       1.541 |        1.057 |        2.598
       1.556 |        1.071 |        2.627
       2.301 |        1.058 |        3.359
       2.258 |        1.356 |        3.614
       3.455 |        1.301 |        4.756
       3.525 |        0.932 |        4.457
       3.534 |        0.918 |        4.452
       4.280 |        0.939 |        5.219
       4.340 |        0.977 |        5.317
       4.949 |        0.977 |        5.927
       2.021 |        0.975 |        2.996
       2.791 |        0.990 |        3.781
       1.902 |        0.974 |        2.876
       1.976 |        0.979 |        2.954
       3.079 |        0.988 |        4.067
       3.494 |        0.995 |        4.489
       3.276 |        0.973 |        4.249
       4.084 |        0.975 |        5.059
       2.782 |        0.972 |        3.754
       2.141 |        0.976 |        3.117
       0.648 |        0.973 |        1.621
       0.111 |        0.974 |        1.084
       0.062 |        0.978 |        1.039
       0.069 |        0.806 |        0.875
       0.107 |        0.750 |        0.857
       0.059 |        0.802 |        0.861
       0.107 |        0.829 |        0.936
       0.107 |        0.914 |        1.021
       0.080 |        0.914 |        0.995
       0.130 |        1.105 |        1.236
       1.305 |        0.898 |        2.202
       0.562 |        0.878 |        1.440
       0.883 |        0.877 |        1.760
       0.146 |        0.989 |        1.135
       0.347 |        0.935 |        1.281
       0.061 |        0.931 |        0.992
       0.066 |        0.953 |        1.020
       0.054 |        0.930 |        0.984
       0.591 |        0.929 |        1.520
       0.836 |        1.062 |        1.898
       0.125 |        1.054 |        1.179
       0.060 |        0.888 |        0.948
       0.125 |        0.946 |        1.070
       0.227 |        0.975 |        1.202
       0.166 |        1.721 |        1.886
       0.101 |        1.745 |        1.846
       0.296 |        1.807 |        2.103
       1.008 |        1.648 |        2.656
       1.086 |        1.367 |        2.454
       1.691 |        0.877 |        2.568
       0.138 |        0.888 |        1.026
       0.993 |        0.870 |        1.863
       1.931 |        0.881 |        2.812
       0.112 |        0.891 |        1.003
       0.135 |        0.924 |        1.059
       0.713 |        1.003 |        1.716
       1.484 |        0.921 |        2.405
       1.296 |        0.932 |        2.228
       1.293 |        0.915 |        2.208
       0.473 |        0.924 |        1.397
       0.817 |        0.914 |        1.731
       1.817 |        0.913 |        2.730
       1.186 |        0.915 |        2.101
       0.068 |        0.795 |        0.863
       0.834 |        0.717 |        1.551
       0.261 |        0.712 |        0.974
       0.120 |        0.734 |        0.853
       0.861 |        0.716 |        1.577
       1.034 |        0.787 |        1.821
       0.154 |        0.712 |        0.866
       0.113 |        0.837 |        0.950
       0.060 |        0.976 |        1.036
       0.059 |        0.972 |        1.031
       0.151 |        1.122 |        1.273
       0.779 |        1.231 |        2.011
       0.113 |        1.147 |        1.260
       1.314 |        1.121 |        2.435
       0.114 |        1.167 |        1.282
       0.059 |        0.872 |        0.930
       0.131 |        0.930 |        1.061
       0.332 |        0.869 |        1.201
       1.137 |        1.058 |        2.195
       2.280 |        1.116 |        3.395
       2.420 |        1.115 |        3.535
       2.959 |        1.131 |        4.091
       1.907 |        1.117 |        3.024
       2.581 |        1.115 |        3.696
       0.825 |        1.134 |        1.959
       0.064 |        1.301 |        1.365
       0.123 |        0.732 |        0.855
       0.652 |        0.713 |        1.365
       0.148 |        0.950 |        1.098
